     22 0.153465
   2860 0.153846
     48 0.154206
     87 0.154229
     69 0.154255
     68 0.154286
     80 0.154321
     27 0.154362
     66 0.154545
     81 0.154589
    364 0.154639
    206 0.154696
    840 0.154762
    710 0.154930
     65 0.155000
     83 0.155080
     65 0.155172
     60 0.155280
    156 0.155340
     22 0.155405
    613 0.155556
     20 0.155689
     33 0.155738
    103 0.155779
    665 0.155844
     94 0.155914
     51 0.155963
     26 0.156028
    138 0.156069
    981 0.156250
    168 0.156425
     22 0.156566
    865 0.156627
     24 0.156682
    105 0.156757
    230 0.156863
     18 0.157025
    258 0.157143
     56 0.157233
    580 0.157303
     78 0.157360
    159 0.157407
     97 0.157480
     53 0.157534
    101 0.157576
     93 0.157609
    134 0.157635
   2777 0.157895
     41 0.158163
    128 0.158192
     27 0.158228
     55 0.158333
    422 0.158416
    146 0.158470
    948 0.158537
     25 0.158621
     32 0.158730
    148 0.158824
    315 0.158879
    742 0.159091
     41 0.159204
     49 0.159236
     47 0.159292
     72 0.159341
    173 0.159420
     64 0.159509
    650 0.159574
     21 0.159722
    147 0.159763
     93 0.159794
   2046 0.160000
     31 0.160194
    139 0.160221
    186 0.160377
    112 0.160428
    921 0.160494
     22 0.160550
     16 0.160584
     66 0.160622
    108 0.160714
     22 0.160804
     78 0.160839
    704 0.160920
    100 0.160976
     81 0.161074
    163 0.161111
   1257 0.161290
    127 0.161458
     21 0.161491
    173 0.161616
     30 0.161677
     92 0.161765
    140 0.161850
     64 0.161905
     20 0.162011
   1055 0.162162
    135 0.162304
     59 0.162437
    994 0.162500
     15 0.162562
    140 0.162651
     24 0.162679
    590 0.162791
    255 0.162921
     53 0.162963
    891 0.163043
     26 0.163121
     83 0.163158
    476 0.163265
     22 0.163366
    181 0.163462
     33 0.163522
    221 0.163636
     88 0.163743
    178 0.163842
    271 0.163934
     49 0.164021
     52 0.164103
    159 0.164179
     45 0.164251
     32 0.164286
     49 0.164319
    568 0.164384
   1023 0.164557
    124 0.164634
   1455 0.164706
    163 0.164773
    522 0.164835
     73 0.164894
    423 0.164948
     73 0.165000
    262 0.165049
     20 0.165094
    248 0.165138
     28 0.165517
    104 0.165605
     37 0.165644
     98 0.165680
     69 0.165714
    194 0.165746
     53 0.165775
    108 0.165829
     28 0.165854
     23 0.165899
  22098 0.166667
    147 0.167488
     28 0.167513
     29 0.167539
    190 0.167568
    169 0.167598
    137 0.167630
     97 0.167665
     49 0.167742
     86 0.167785
     37 0.167832
     28 0.167883
     64 0.168142
    266 0.168224
     26 0.168269
    221 0.168317
     97 0.168367
    328 0.168421
    244 0.168478
   1186 0.168539
     61 0.168605
    910 0.168675
     73 0.168750
    753 0.168831
    483 0.169014
     54 0.169082
    144 0.169154
    158 0.169231
    118 0.169312
    174 0.169399
    176 0.169492
    137 0.169591
     24 0.169643
     66 0.169697
     41 0.169811
     74 0.169903
    435 0.170000
     93 0.170103
    981 0.170213
     34 0.170306
    131 0.170330
   1016 0.170455
     27 0.170507
     20 0.170543
    236 0.170588
   1095 0.170732
    102 0.170886
    150 0.170984
    771 0.171053
     95 0.171123
     88 0.171171
     37 0.171233
    206 0.171271
    862 0.171429
     92 0.171569
    218 0.171598
    342 0.171717
     53 0.171779
    113 0.171875
     34 0.171975
    986 0.172043
     85 0.172131
    295 0.172222
   1390 0.172414
     85 0.172589
     68 0.172619
    129 0.172775
   1082 0.172840
    153 0.172897
    286 0.172973
    259 0.173077
    165 0.173184
     44 0.173228
     25 0.173267
    326 0.173333
    214 0.173410
    451 0.173469
     62 0.173611
     83 0.173653
     85 0.173684
     37 0.173709
   2168 0.173913
    207 0.174129
    161 0.174157
     70 0.174194
    152 0.174312
     94 0.174359
   1092 0.174419
     48 0.174497
     48 0.174528
    184 0.174603
     41 0.174672
    205 0.174699
    225 0.174757
     55 0.174825
    134 0.174863
   1723 0.175000
    271 0.175141
     50 0.175182
    953 0.175258
    260 0.175439
     70 0.175532
    100 0.175610
    511 0.175676
    623 0.175824
    111 0.175879
    227 0.175926
     74 0.176101
    162 0.176136
    201 0.176166
     54 0.176190
   3063 0.176471
    247 0.176796
    141 0.176829
     79 0.176991
     25 0.177033
    690 0.177083
     46 0.177143
   1109 0.177215
     73 0.177340
    162 0.177419
    352 0.177515
    301 0.177570
     22 0.177665
   1182 0.177778
     20 0.177885
     28 0.177914
    189 0.178010
    594 0.178082
    277 0.178161
    271 0.178218
     59 0.178295
    146 0.178344
    379 0.178378
     23 0.178404
   3168 0.178571
     60 0.178744
    138 0.178771
     27 0.178899
    509 0.178947
    371 0.179012
     51 0.179039
    105 0.179104
    244 0.179191
     98 0.179245
     30 0.179310
    140 0.179348
    656 0.179487
     55 0.179612
     46 0.179641
    873 0.179775
    174 0.179894
    523 0.180000
     21 0.180124
    117 0.180180
    297 0.180233
    414 0.180328
     52 0.180412
     22 0.180488
    477 0.180556
     18 0.180645
   1180 0.180723
    332 0.180791
    930 0.180851
    260 0.180905
    166 0.180952
     21 0.181102
     17 0.181159
     76 0.181208
    162 0.181250
    232 0.181287
     51 0.181319
     75 0.181347
     69 0.181373
   5529 0.181818
     51 0.182243
    224 0.182266
    147 0.182292
    288 0.182320
    367 0.182353
     82 0.182390
     55 0.182432
     56 0.182482
    227 0.182692
     52 0.182741
   1012 0.182796
    218 0.182857
   1257 0.182927
    525 0.183099
     43 0.183168
    230 0.183246
    370 0.183333
     23 0.183406
    118 0.183432
    307 0.183486
     34 0.183544
    208 0.183575
    488 0.183673
    309 0.183784
    457 0.183908
    105 0.183962
     90 0.184049
    174 0.184080
   1150 0.184211
     47 0.184332
     77 0.184358
     28 0.184397
    389 0.184466
     50 0.184524
     46 0.184615
     61 0.184713
   1219 0.184783
    354 0.184971
    155 0.185000
   2082 0.185185
    121 0.185366
    566 0.185393
    439 0.185567
     54 0.185629
    280 0.185714
    225 0.185792
    150 0.185841
    175 0.185930
   1475 0.186047
    103 0.186170
     72 0.186207
    457 0.186275
     49 0.186335
    284 0.186441
    165 0.186528
     65 0.186603
    353 0.186667
    131 0.186747
    834 0.186813
     49 0.186869
    367 0.186916
    210 0.187135
    239 0.187166
    181 0.187192
   3877 0.187500
     76 0.187773
     27 0.187793
    100 0.187817
    195 0.187845
     50 0.187879
     75 0.187919
    245 0.188119
     83 0.188172
   1858 0.188235
     27 0.188312
    393 0.188406
    143 0.188482
     74 0.188525
     71 0.188571
    154 0.188679
     64 0.188776
     29 0.188811
   1292 0.188889
     21 0.188940
     55 0.188976
     68 0.189024
    161 0.189055
   1241 0.189189
    144 0.189320
    268 0.189349
    550 0.189474
    186 0.189655
     80 0.189744
     60 0.189781
    842 0.189873
    240 0.189944
    502 0.190000
     79 0.190083
    190 0.190184
    253 0.190217
     90 0.190244
   2028 0.190476
     78 0.190722
    403 0.190751
     44 0.190909
    176 0.190955
   1092 0.191011
     53 0.191083
    170 0.191176
    292 0.191257
    197 0.191358
     23 0.191388
    847 0.191489
    134 0.191589
     51 0.191617
     58 0.191667
    119 0.191710
    896 0.191781
    119 0.191860
    361 0.191919
    439 0.192090
    196 0.192118
     15 0.192140
   3116 0.192308
     50 0.192488
    292 0.192513
     98 0.192661
    187 0.192708
    956 0.192771
     19 0.192857
     27 0.192893
    166 0.192982
     55 0.193069
     48 0.193103
    909 0.193182
     98 0.193237
    211 0.193370
     46 0.193396
   1786 0.193548
    201 0.193717
    234 0.193750
     45 0.193798
    276 0.193878
     24 0.193939
    417 0.194030
    291 0.194118
    241 0.194175
    119 0.194286
   1302 0.194444
    169 0.194595
     70 0.194690
    132 0.194737
   1065 0.194805
    143 0.194872
     53 0.194969
    104 0.195000
   1457 0.195122
    241 0.195266
   1059 0.195402
    312 0.195531
   1027 0.195652
    133 0.195767
     50 0.195804
    568 0.195876
    114 0.195980
    366 0.196078
     46 0.196172
     93 0.196203
    215 0.196262
     83 0.196319
    208 0.196429
     36 0.196507
    274 0.196532
    373 0.196629
    403 0.196721
    106 0.196809
    112 0.196891
     30 0.196970
     48 0.197044
     19 0.197080
     37 0.197115
    515 0.197183
     33 0.197248
   1053 0.197368
     99 0.197452
    882 0.197531
     50 0.197605
   1172 0.197674
    260 0.197740
    382 0.197802
     64 0.197861
    804 0.197917
     52 0.197970
    192 0.198020
    249 0.198068
    160 0.198113
    102 0.198157
     28 0.198198
     87 0.198347
    127 0.198582
     84 0.198758
     51 0.198795
    282 0.198830
    149 0.198864
    119 0.198895
    120 0.198925
     91 0.198953
    105 0.198980
     73 0.199005
    172 0.199029
  15308 0.200000
     52 0.200873
    135 0.200935
     19 0.200957
     24 0.200980
    152 0.201005
     93 0.201031
     94 0.201058
    201 0.201087
    206 0.201117
    143 0.201149
    147 0.201183
    167 0.201220
     33 0.201258
     44 0.201299
     22 0.201342
     25 0.201389
     39 0.201550
     51 0.201754
    309 0.201835
     51 0.201878
     19 0.201923
     76 0.201970
    241 0.202020
    245 0.202073
    509 0.202128
    166 0.202186
    682 0.202247
     86 0.202312
   1313 0.202381
     70 0.202454
    788 0.202532
    768 0.202703
     29 0.202765
    257 0.202899
     52 0.202970
     73 0.203046
    188 0.203125
     90 0.203209
     72 0.203297
    198 0.203390
     69 0.203488
     50 0.203540
     23 0.203593
    350 0.203704
    104 0.203822
    291 0.203883
    119 0.203980
    402 0.204082
    121 0.204188
    861 0.204301
     22 0.204380
    204 0.204420
    957 0.204545
    222 0.204678
     49 0.204724
    112 0.204762
   1031 0.204819
    103 0.204878
     48 0.204918
    137 0.205000
    637 0.205128
     22 0.205240
    119 0.205263
     34 0.205357
    150 0.205405
    482 0.205479
    180 0.205556
    288 0.205607
    145 0.205714
   1626 0.205882
    132 0.206030
     34 0.206061
    444 0.206186
    184 0.206250
     74 0.206349
    130 0.206422
     57 0.206452
    829 0.206522
    167 0.206704
     17 0.206731
   1313 0.206897
     34 0.207101
     25 0.207143
     84 0.207207
    122 0.207254
   1136 0.207317
    102 0.207447
    126 0.207547
     84 0.207650
    104 0.207729
    679 0.207792
    355 0.207865
    135 0.207921
     55 0.208054
    260 0.208092
    102 0.208122
   2729 0.208333
    101 0.208556
     34 0.208589
     42 0.208738
    369 0.208791
     32 0.208861
    353 0.208955
    264 0.209040
     23 0.209091
    123 0.209184
   1226 0.209302
     66 0.209424
     21 0.209459
    163 0.209524
     32 0.209581
     26 0.209607
    207 0.209677
     57 0.209790
    991 0.209877
     91 0.209945
    329 0.210000
     23 0.210145
     24 0.210191
    145 0.210227
     31 0.210280
   2160 0.210526
     64 0.210784
    255 0.210811
    140 0.210843
    218 0.211009
     66 0.211055
    759 0.211111
     52 0.211180
    443 0.211268
     70 0.211340
     73 0.211429
    141 0.211538
     24 0.211640
     46 0.211679
   1230 0.211765
     92 0.211823
    200 0.211957
     24 0.211982
    947 0.212121
     22 0.212264
     68 0.212291
     39 0.212329
     72 0.212389
     74 0.212435
    688 0.212500
    112 0.212560
     44 0.212598
     58 0.212644
    927 0.212766
     24 0.212871
    252 0.212963
     49 0.213018
    274 0.213115
     50 0.213198
    430 0.213333
    137 0.213415
    681 0.213483
     24 0.213542
    198 0.213592
    164 0.213793
    126 0.213836
     54 0.213873
    119 0.213904
    243 0.213930
   3788 0.214286
     50 0.214634
     23 0.214660
    128 0.214689
     44 0.214724
     25 0.214765
     84 0.214815
     25 0.214876
    202 0.214953
     67 0.215000
    528 0.215054
     46 0.215116
    483 0.215190
     49 0.215278
    125 0.215385
     65 0.215470
     53 0.215569
     18 0.215596
    232 0.215686
     28 0.215789
    862 0.215909
    236 0.216049
     20 0.216080
    747 0.216216
     27 0.216346
    505 0.216495
     47 0.216561
     25 0.216590
    213 0.216667
    102 0.216749
    850 0.216867
     52 0.216931
    112 0.216981
     25 0.217054
     68 0.217143
     22 0.217172
   1663 0.217391
     79 0.217647
    107 0.217822
     51 0.217877
    458 0.217949
     21 0.218085
    173 0.218182
    614 0.218391
     73 0.218447
    162 0.218579
    900 0.218750
     67 0.218905
     68 0.218935
     37 0.218978
    125 0.219048
    208 0.219101
    437 0.219178
     77 0.219251
     63 0.219298
     28 0.219355
     43 0.219388
   1148 0.219512
     27 0.219626
    168 0.219653
    531 0.219780
     72 0.219895
    264 0.220000
     14 0.220096
     58 0.220126
     80 0.220183
    174 0.220238
    105 0.220339
     65 0.220430
     47 0.220513
     51 0.220588
     32 0.220690
    527 0.220779
     18 0.220859
    766 0.220930
    149 0.220994
    225 0.221053
    182 0.221154
     66 0.221311
     46 0.221429
     24 0.221477
     68 0.221557
     82 0.221591
    212 0.221622
     76 0.221649
     23 0.221675
   4798 0.222222
     46 0.222772
     53 0.222798
    123 0.222826
     24 0.222857
    131 0.222892
     23 0.222930
     22 0.222973
     22 0.223140
    114 0.223301
    508 0.223404
     28 0.223464
    830 0.223529
     33 0.223602
    699 0.223684
     18 0.223776
     17 0.223810
    153 0.223881
     73 0.223958
     89 0.224044
     79 0.224138
     61 0.224242
    126 0.224299
     18 0.224390
    244 0.224490
     54 0.224599
     31 0.224638
    605 0.224719
     19 0.224806
     19 0.224852
    973 0.225000
     25 0.225131
     63 0.225225
    451 0.225352
     83 0.225434
    137 0.225490
    137 0.225610
   1097 0.225806
     21 0.225989
     27 0.226027
     79 0.226131
    863 0.226190
     26 0.226316
     95 0.226415
     62 0.226519
     77 0.226601
    508 0.226667
     23 0.226744
    197 0.226804
     22 0.226950
     76 0.227027
   1889 0.227273
     24 0.227513
     16 0.227586
     65 0.227778
    610 0.227848
    162 0.228070
     56 0.228155
     21 0.228188
    650 0.228261
     30 0.228395
    588 0.228571
    601 0.228916
     27 0.228972
     93 0.229050
    227 0.229167
     30 0.229299
     46 0.229358
     54 0.229412
    140 0.229508
     52 0.229592
     22 0.229630
    328 0.229730
    393 0.229885
    112 0.229947
     76 0.230000
     34 0.230088
     17 0.230303
     54 0.230337
     45 0.230392
     26 0.230415
   2336 0.230769
     16 0.231156
     47 0.231183
     48 0.231214
     54 0.231250
     22 0.231405
     18 0.231527
    202 0.231579
    125 0.231638
    680 0.231707
    100 0.231884
     46 0.231959
     49 0.232044
     46 0.232143
    134 0.232323
     61 0.232432
    490 0.232558
     22 0.232704
    412 0.232877
     91 0.232955
    182 0.233010
    753 0.233333
     33 0.233503
     29 0.233577
     53 0.233645
     67 0.233696
    209 0.233766
     25 0.233831
    107 0.233918
    232 0.234043
     45 0.234177
     98 0.234234
     85 0.234286
    112 0.234375
    335 0.234568
     44 0.234637
    123 0.234694
     75 0.234899
     47 0.234973
   1525 0.235294
     34 0.235602
     46 0.235632
     19 0.235714
     90 0.235849
     24 0.235897
    347 0.235955
     48 0.236111
    181 0.236364
     28 0.236453
     19 0.236486
    397 0.236559
     27 0.236715
    829 0.236842
     51 0.236994
     20 0.237037
    227 0.237113
     28 0.237288
    432 0.237500
     55 0.237569
    150 0.237624
     23 0.237805
    860 0.238095
     21 0.238532
    446 0.238636
     92 0.238806
     71 0.239024
    180 0.239130
     53 0.239362
    266 0.239437
     52 0.239521
    110 0.239583
     19 0.239669
     20 0.239766
   1051 0.240000
     16 0.240196
     30 0.240260
     48 0.240385
    333 0.240506
     94 0.240741
    224 0.240964
    629 0.241379
     22 0.241573
     47 0.241611
     41 0.241758
    128 0.241935
     94 0.242105
     19 0.242236
    669 0.242424
     19 0.242574
     25 0.242604
     78 0.242718
     50 0.242775
    130 0.242857
     29 0.242938
    109 0.242991
     70 0.243094
    446 0.243243
     58 0.243523
    225 0.243590
    488 0.243902
     21 0.244019
    111 0.244048
     43 0.244094
    343 0.244186
    137 0.244444
    171 0.244681
     33 0.244755
     55 0.244898
    132 0.245098
     72 0.245283
     89 0.245614
     35 0.245902
     21 0.246032
     17 0.246073
     27 0.246377
    300 0.246575
    352 0.246753
    135 0.246914
    317 0.247059
    271 0.247191
    226 0.247312
    107 0.247423
    161 0.247525
     31 0.247573
     97 0.247619
     29 0.247706
     24 0.247788
     18 0.248521
     51 0.248555
     23 0.248619
     31 0.248731
  33070 0.250000
     14 0.251366
     56 0.251397
     24 0.251534
     36 0.252336
     53 0.252525
     14 0.252577
    101 0.252632
    151 0.252747
    100 0.252874
    168 0.253012
     22 0.253086
    277 0.253165
    258 0.253333
    143 0.253521
     26 0.253589
     47 0.253731
     52 0.254237
     77 0.254902
     12 0.255034
     54 0.255102
    234 0.255319
    171 0.255556
    248 0.255814
    393 0.256098
     58 0.256410
     22 0.256637
     89 0.256757
     59 0.256983
    162 0.257143
     60 0.257426
     31 0.257485
     30 0.257732
    732 0.258065
     72 0.258427
    150 0.258824
     27 0.259036
    547 0.259259
    175 0.259740
     19 0.259887
     72 0.260000
    142 0.260274
     22 0.260355
     52 0.260417
    524 0.260870
     15 0.261111
     29 0.261261
    100 0.261364
     30 0.261538
    142 0.261905
     27 0.262069
     25 0.262295
    200 0.262500
    917 0.263158
     50 0.263736
     40 0.263889
    116 0.264368
    338 0.264706
     77 0.265060
    108 0.265306
     47 0.265537
    107 0.265625
    100 0.265823
    188 0.265957
    875 0.266667
    101 0.267327
    119 0.267442
     26 0.267857
     27 0.268041
    121 0.268293
     24 0.268657
     24 0.268817
    967 0.269231
     49 0.269663
     93 0.270270
     49 0.270588
     18 0.271028
     20 0.271429
     81 0.271605
     72 0.271739
   1301 0.272727
     22 0.273585
     20 0.273684
    167 0.273810
     26 0.273973
     23 0.274074
     29 0.274194
     19 0.274336
     77 0.274725
    174 0.275000
     19 0.275362
     44 0.275510
    315 0.275862
    155 0.276316
     47 0.276596
     69 0.277108
   1062 0.277778
     48 0.278481
    204 0.279070
     32 0.279762
    545 0.280000
     19 0.280899
    410 0.281250
     20 0.282051
     34 0.282353
     28 0.283333
     52 0.283784
     87 0.283951
     23 0.284211
     26 0.284314
   2086 0.285714
     67 0.287500
    295 0.289474
     24 0.290000
    272 0.290323
     43 0.290698
     25 0.291139
    600 0.291667
     15 0.292135
     81 0.292683
    325 0.294118
     20 0.294737
     28 0.295775
     20 0.295918
    214 0.296296
     31 0.297297
   3749 0.300000
     18 0.302632
    136 0.303030
    245 0.304348
    133 0.305556
    334 0.307692
     29 0.308642
     48 0.309524
     15 0.309859
     35 0.310345
    439 0.312500
     30 0.314286
    418 0.315789
     23 0.317073
    404 0.318182
    151 0.320000
    205 0.321429
     69 0.322581
     63 0.323529
     26 0.328947
   9966 0.333333
     49 0.342105
     43 0.343750
    141 0.346154
     71 0.347826
    117 0.350000
     82 0.352941
     25 0.354839
    347 0.357143
    139 0.360000
    187 0.363636
     69 0.368421
   2991 0.375000
     50 0.384615
    111 0.388889
    836 0.400000
     46 0.409091
    260 0.416667
     42 0.428571
      1 0.440000
  38331 0.500000
    366 0.666667
      1 > sequence
   8577 1.000000
