     17 0.154930
     66 0.155172
     63 0.155556
     86 0.155844
     69 0.156250
    130 0.156863
    107 0.157895
     11 0.158730
     85 0.159091
     94 0.159420
     95 0.160000
     25 0.160494
     59 0.160920
    147 0.161290
     28 0.161765
     16 0.162162
     23 0.162500
     33 0.162791
     99 0.163265
    109 0.163636
     18 0.163934
    129 0.164179
     75 0.164384
     29 0.164557
      6 0.164706
   2089 0.166667
    164 0.168831
     36 0.169014
     17 0.169492
    255 0.169811
    129 0.170213
      8 0.170732
     34 0.171053
     58 0.171429
     80 0.171875
    181 0.172414
     47 0.172840
     69 0.173077
     42 0.173333
    166 0.173913
     24 0.174603
      5 0.175000
     80 0.175439
     26 0.175676
    431 0.176471
     73 0.177215
     90 0.177419
     57 0.177778
    147 0.178082
    109 0.178571
     74 0.179104
     69 0.179487
     82 0.180000
     23 0.180328
    108 0.180556
   1304 0.181818
     58 0.183099
     93 0.183333
     59 0.183673
     42 0.183908
     64 0.184211
    154 0.185185
     35 0.185714
     89 0.186047
     19 0.186441
    104 0.186667
    788 0.187500
    114 0.188406
    134 0.188679
     87 0.189655
     26 0.189873
    295 0.190476
     45 0.191176
     82 0.191489
    176 0.191781
    246 0.192308
     44 0.192982
    134 0.193548
    102 0.194030
    170 0.194444
    161 0.194805
     38 0.195122
     45 0.195402
     51 0.195652
    131 0.196078
      8 0.196721
     96 0.196970
     66 0.197183
     47 0.197368
     11 0.197531
   1629 0.200000
     51 0.202381
     38 0.202532
     35 0.202703
     46 0.202899
     26 0.203125
     34 0.203390
     30 0.203704
    106 0.204082
     61 0.204545
     51 0.205128
    132 0.205479
     56 0.205882
     24 0.206349
    138 0.206897
    205 0.207547
    141 0.207792
    374 0.208333
    100 0.208955
     88 0.209302
    243 0.209677
     56 0.209877
    131 0.210526
     27 0.211268
     92 0.211538
     10 0.211765
    120 0.212121
     29 0.212500
     40 0.212766
     11 0.213115
     69 0.213333
    437 0.214286
     21 0.215190
     59 0.215686
      5 0.216216
     39 0.216667
    244 0.217391
     27 0.217949
     26 0.218182
     14 0.218391
     38 0.218750
    124 0.219178
     55 0.219512
     43 0.220000
     17 0.220339
     36 0.220588
     88 0.220779
    793 0.222222
     21 0.223529
     42 0.223684
     83 0.223881
     86 0.224138
     53 0.224490
     24 0.225352
     85 0.225806
     52 0.226190
    124 0.226415
     47 0.226667
    314 0.227273
     33 0.227848
     26 0.228070
      4 0.228571
     77 0.229167
     23 0.229508
     22 0.229885
    406 0.230769
     25 0.231884
     33 0.232558
     41 0.232877
     21 0.233333
     13 0.233766
     80 0.234043
     13 0.234375
    324 0.235294
     27 0.236111
     47 0.236364
     12 0.236842
     10 0.237288
     19 0.237500
    239 0.238095
     31 0.238806
     33 0.239130
      9 0.239437
    112 0.240000
     23 0.240506
      9 0.240741
     76 0.241379
     54 0.241935
     43 0.242424
      6 0.242857
      6 0.243243
     12 0.243590
      7 0.243902
     35 0.244444
     45 0.244898
     59 0.245283
      8 0.245614
      3 0.245902
     49 0.246377
      3 0.246575
     26 0.246753
   3425 0.250000
     12 0.252874
     14 0.253165
     10 0.253333
     12 0.253521
     20 0.253731
      5 0.254237
     37 0.254545
     79 0.254902
     38 0.255319
     46 0.255814
     24 0.256410
     12 0.256757
     22 0.257143
     11 0.257576
     47 0.258065
     22 0.259259
      9 0.259740
     32 0.260000
     20 0.260274
     11 0.260870
     36 0.261905
     11 0.263158
     11 0.263889
     37 0.264151
     25 0.265306
     13 0.265625
     11 0.265823
    353 0.266667
     10 0.268293
     23 0.268657
     24 0.269231
     11 0.269841
      9 0.270270
      6 0.270588
     51 0.270833
      9 0.271605
    575 0.272727
      7 0.274194
     52 0.274510
     10 0.275862
     12 0.276596
     43 0.277778
     21 0.278689
     50 0.279070
     32 0.279412
     21 0.280000
     40 0.281250
     12 0.282609
     14 0.283333
     21 0.283582
    478 0.285714
     12 0.287356
     14 0.287671
      5 0.288462
     16 0.288889
      4 0.289855
     11 0.290323
      7 0.290909
    119 0.291667
    167 0.294118
     10 0.295455
      9 0.298701
    257 0.300000
      9 0.301887
      4 0.302326
     18 0.306122
    211 0.307692
      9 0.309859
      9 0.310345
    249 0.312500
    151 0.318182
     17 0.322581
     11 0.326531
   1658 0.333333
     12 0.342857
     10 0.343750
     21 0.347826
     31 0.350000
     17 0.352941
    166 0.357143
    197 0.363636
    331 0.375000
     48 0.384615
     11 0.391304
    231 0.400000
    107 0.416667
     48 0.428571
      8 0.437500
     88 0.444444
     23 0.454545
      7 0.461538
     17 0.466667
   3691 0.500000
      9 0.545455
     11 0.555556
     17 0.583333
     10 0.600000
      9 0.625000
     22 0.666667
      1 > sequence
    106 1.000000
